,data,nome_feriado,tipo_feriado,descricao_feriado,UF,Cidade
5757,20/11/2022,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal no 2.285, de 09.11.2007",SP,Embu das Artes 
5758,28/03/2022,Aniversário da Cidade,MUNICIPAL,Aniversário de Embu-Guaçu,SP,Embu-Guaçu 
5759,15/04/2022,Sexta-Feira Santa,MUNICIPAL,"Feriado Municipal, segundo lei Lei nº 1917/2004",SP,Embu-Guaçu 
5760,16/06/2022,Cospus Christi,MUNICIPAL,"Feriado Municipal, segundo lei Lei nº 1917/2004",SP,Embu-Guaçu 
5761,01/10/2022,Santa Terezinha,MUNICIPAL,"Dia de Santa Terezinha, padroeira da cidade",SP,Embu-Guaçu 
5762,19/05/2022,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Engenheiro Coelho,SP,Engenheiro Coelho 
5763,29/06/2022,Dia de São Pedro,MUNICIPAL,"Dia de São Pedro, padroeiro do Município",SP,Engenheiro Coelho 
5764,20/11/2022,Dia da Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Engenheiro Coelho 
5765,13/12/2022,Feriado Municipal,MUNICIPAL,,SP,Espírito Santo do Pinhal 
5766,27/12/2022,Feriado Municipal,MUNICIPAL,,SP,Espírito Santo do Pinhal 
5767,19/03/2022,São José,MUNICIPAL,Dia de São José,SP,Estiva Gerbi 
5768,19/05/2022,Feriado Municipal,MUNICIPAL,,SP,Estiva Gerbi 
5769,20/01/2022,Feriado Municipal,MUNICIPAL,,SP,Estrela do Norte 
5770,21/03/2022,Feriado Municipal,MUNICIPAL,,SP,Estrela do Norte 
5771,29/06/2022,Feriado Municipal,MUNICIPAL,,SP,Estrela do Norte 
5772,13/12/2022,Feriado Municipal,MUNICIPAL,,SP,Estrela do Norte 
5773,25/01/2022,Feriado Municipal,MUNICIPAL,,SP,Estrela d'Oeste 
5774,25/09/2022,Feriado Municipal,MUNICIPAL,,SP,Estrela d'Oeste 
5775,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Estrela d'Oeste 
5776,09/01/2022,Feriado Municipal,MUNICIPAL,,SP,Euclides da Cunha Paulista 
5777,19/03/2022,São José,MUNICIPAL,Dia de São José,SP,Euclides da Cunha Paulista 
5778,15/09/2022,Feriado Municipal,MUNICIPAL,,SP,Euclides da Cunha Paulista 
5779,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Euclides da Cunha Paulista 
5780,31/03/2022,Feriado Municipal,MUNICIPAL,,SP,Fartura 
5781,15/09/2022,Feriado Municipal,MUNICIPAL,,SP,Fartura 
5782,20/01/2022,Feriado Municipal,MUNICIPAL,,SP,Fernando Prestes 
5783,05/07/2022,Feriado Municipal,MUNICIPAL,,SP,Fernando Prestes 
5784,13/12/2022,Feriado Municipal,MUNICIPAL,,SP,Fernando Prestes 
5785,22/05/2022,Feriado Municipal,MUNICIPAL,,SP,Fernandópolis 
5786,14/10/2022,Aniversário da cidade,MUNICIPAL,,SP,Ferraz de Vasconcelos 
5787,20/11/2022,Dia da Consciência Negra,MUNICIPAL,Lei Municipal nº 3165 de 16/05/2013,SP,Ferraz de Vasconcelos 
5788,19/03/2022,São José,MUNICIPAL,Dia de São José,SP,Flora Rica 
5789,20/01/2022,Feriado Municipal,MUNICIPAL,,SP,Floreal 
5790,06/08/2022,Feriado Municipal,MUNICIPAL,,SP,Floreal 
5791,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Floreal 
5792,20/11/2022,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 007/2007,SP,Flórida Paulista 
5793,06/01/2022,Feriado Municipal,MUNICIPAL,,SP,Florínia 
5794,19/03/2022,São José,MUNICIPAL,Dia de São José,SP,Florínia 
5795,30/12/2022,Feriado Municipal,MUNICIPAL,,SP,Florínia 
5796,20/11/2022,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 6730/2006,SP,Franca 
5797,28/11/2022,Aniversário da Cidade,MUNICIPAL,,SP,Franca 
5798,08/12/2022,Dia da Padroeira,MUNICIPAL,"Dia da Padroeira da Cidade, Nossa Senhora da Conceição",SP,Franca 
5799,21/03/2022,Feriado Municipal,MUNICIPAL,,SP,Francisco Morato 
5800,20/11/2022,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 2.129 17.06.2005,SP,Francisco Morato 
5801,20/11/2022,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 535/2005,SP,Franco da Rocha 
5802,30/11/2022,Feriado Municipal,MUNICIPAL,,SP,Franco da Rocha 
5803,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Franco da Rocha 
5804,29/06/2022,Feriado Municipal,MUNICIPAL,,SP,Gabriel Monteiro 
5805,03/11/2022,Feriado Municipal,MUNICIPAL,,SP,Gabriel Monteiro 
5806,19/03/2022,São José,MUNICIPAL,Dia de São José,SP,Gália 
5807,14/04/2022,Feriado Municipal,MUNICIPAL,,SP,Gália 
5808,05/05/2022,Feriado Municipal,MUNICIPAL,,SP,Garça 
5809,29/06/2022,Feriado Municipal,MUNICIPAL,,SP,Garça 
5810,06/01/2022,Feriado Municipal,MUNICIPAL,,SP,Gastão Vidigal 
5811,24/06/2022,Feriado Municipal,MUNICIPAL,,SP,Gastão Vidigal 
5812,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Gastão Vidigal 
5813,15/09/2022,Feriado Municipal,MUNICIPAL,,SP,General Salgado 
5814,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,General Salgado 
5815,25/03/2022,Feriado Municipal,MUNICIPAL,,SP,Getulina 
5816,15/08/2022,Feriado Municipal,MUNICIPAL,,SP,Getulina 
5817,20/11/2022,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 2.082 de 9 de março de 2009,SP,Getulina 
5818,24/06/2022,Feriado Municipal,MUNICIPAL,,SP,Glicério 
5819,15/08/2022,Feriado Municipal,MUNICIPAL,,SP,Glicério 
5820,30/12/2022,Feriado Municipal,MUNICIPAL,,SP,Glicério 
5821,24/06/2022,Feriado Municipal,MUNICIPAL,,SP,Guaiçara 
5822,13/12/2022,Feriado Municipal,MUNICIPAL,,SP,Guaiçara 
5823,08/11/2022,Feriado Municipal,MUNICIPAL,,SP,Guaimbê 
5824,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Guaimbê 
5825,20/01/2022,Feriado Municipal,MUNICIPAL,,SP,Guaíra 
5826,18/05/2022,Feriado Municipal,MUNICIPAL,,SP,Guaíra 
5827,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Guaíra 
5828,20/01/2022,Feriado Municipal,MUNICIPAL,,SP,Guapiaçu 
5829,30/11/2022,Feriado Municipal,MUNICIPAL,,SP,Guapiaçu 
5830,19/03/2022,Dia de São José,MUNICIPAL,"Dia de São José, padroeiro da Cidade",SP,Guapiara 
5831,02/05/2022,Aniversário da Cidade,MUNICIPAL,,SP,Guapiara 
5832,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Guapiara 
5833,24/12/2022,Elevação a Município,MUNICIPAL,Elevação de Guapiara a Município - Lei Municipal 1.342/2002,SP,Guapiara 
5834,20/01/2022,Feriado Municipal,MUNICIPAL,,SP,Guará 
5835,15/09/2022,Feriado Municipal,MUNICIPAL,,SP,Guará 
5836,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Guaraçaí 
5837,20/01/2022,Feriado Municipal,MUNICIPAL,,SP,Guaraci 
5838,06/08/2022,Feriado Municipal,MUNICIPAL,,SP,Guaraci 
5839,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Guaraci 
5840,30/11/2022,Feriado Municipal,MUNICIPAL,,SP,Guaraci 
5841,13/06/2022,Dia de Santo Antônio,MUNICIPAL,,SP,Guarani d'Oeste 
5842,18/08/2022,Feriado Municipal,MUNICIPAL,,SP,Guarani d'Oeste 
5843,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Guarani d'Oeste 
5844,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Guarantã 
5845,30/11/2022,Feriado Municipal,MUNICIPAL,,SP,Guarantã 
5846,29/06/2022,Feriado Municipal,MUNICIPAL,,SP,Guararapes 
5847,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Guararapes 
5848,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Guararapes 
5849,19/09/2022,Feriado Municipal,MUNICIPAL,,SP,Guararema 
5850,15/04/2022,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Guaratinguetá 
5851,13/06/2022,Dia de Santo Antônio,MUNICIPAL,"Aniversário da cidade e dia de Santo Antônio, padroeiro",SP,Guaratinguetá 
5852,25/10/2022,Dia de Frei Galvão,MUNICIPAL,"Dia de Frei Galvão, Lei nº 4.025 de 14/04/08",SP,Guaratinguetá 
5853,16/03/2022,Feriado Municipal,MUNICIPAL,,SP,Guareí 
5854,24/06/2022,Feriado Municipal,MUNICIPAL,,SP,Guareí 
5855,21/09/2022,Feriado Municipal,MUNICIPAL,,SP,Guariba 
5856,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Guariba 
5857,15/01/2022,Santo Amaro,MUNICIPAL,"Dia de Santo Amaro, padroeiro da cidade",SP,Guarujá 
5858,15/04/2022,Sexta-feira santa,MUNICIPAL,Sexta-feira santa,SP,Guarujá 
5859,16/06/2022,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Guarujá 
5860,02/11/2022,Finados,MUNICIPAL,Dia de Finados,SP,Guarujá 
5861,20/11/2022,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 3784, de 11.11.2009",SP,Guarujá 
5862,20/11/2022,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 5950/03,SP,Guarulhos 
5863,08/12/2022,Aniversário de Guarulhos,MUNICIPAL,,SP,Guarulhos 
5864,28/03/2022,Feriado Municipal,MUNICIPAL,,SP,Guzolândia 
5865,29/06/2022,Feriado Municipal,MUNICIPAL,,SP,Guzolândia 
5866,15/08/2022,Feriado Municipal,MUNICIPAL,,SP,Guzolândia 
5867,26/07/2022,Feriado Municipal,MUNICIPAL,,SP,Herculândia 
5868,30/11/2022,Feriado Municipal,MUNICIPAL,,SP,Herculândia 
5869,15/04/2022,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Holambra 
5870,25/05/2022,Divino Esp. Santo,MUNICIPAL,"Divino Espírito Santo, padroeiro da cidade",SP,Holambra 
5871,16/06/2022,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Holambra 
5872,27/10/2022,Aniversário de Holambra,MUNICIPAL,,SP,Holambra 
5873,19/05/2022,Feriado Municipal,MUNICIPAL,,SP,Hortolândia 
5874,20/11/2022,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 958 de 31.10.2001,SP,Hortolândia 
5875,15/04/2022,Feriado Municipal,MUNICIPAL,,SP,Iacanga 
5876,24/06/2022,Feriado Municipal,MUNICIPAL,,SP,Iacanga 
5877,21/06/2022,Feriado Municipal,MUNICIPAL,,SP,Iacri 
5878,29/06/2022,Feriado Municipal,MUNICIPAL,,SP,Iacri 
5879,09/01/2022,Feriado Municipal,MUNICIPAL,,SP,Iaras 
5880,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Iaras 
5881,13/12/2022,Feriado Municipal,MUNICIPAL,,SP,Iaras 
5882,24/06/2022,Feriado Municipal,MUNICIPAL,,SP,Ibaté 
5883,15/08/2022,Feriado Municipal,MUNICIPAL,,SP,Ibaté 
5884,20/01/2022,Feriado Municipal,MUNICIPAL,,SP,Ibirá 
5885,12/12/2022,Feriado Municipal,MUNICIPAL,,SP,Ibirá 
5886,11/02/2022,Feriado Municipal,MUNICIPAL,,SP,Ibirarema 
5887,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Ibirarema 
5888,30/11/2022,Feriado Municipal,MUNICIPAL,,SP,Ibirarema 
5889,04/07/2022,Feriado Municipal,MUNICIPAL,,SP,Ibitinga 
5890,06/08/2022,Feriado Municipal,MUNICIPAL,,SP,Ibitinga 
5891,24/03/2022,Feriado Municipal,MUNICIPAL,,SP,Ibiúna 
5892,15/09/2022,Feriado Municipal,MUNICIPAL,,SP,Ibiúna 
5893,15/08/2022,Feriado Municipal,MUNICIPAL,,SP,Icém 
5894,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Icém 
5895,30/12/2022,Feriado Municipal,MUNICIPAL,,SP,Icém 
5896,24/06/2022,Feriado Municipal,MUNICIPAL,,SP,Iepê 
5897,30/11/2022,Feriado Municipal,MUNICIPAL,,SP,Iepê 
5898,11/02/2022,N. Sra. de Lourdes,MUNICIPAL,,SP,Igaraçu do Tietê 
5899,15/04/2022,Sexta-feira santa,MUNICIPAL,,SP,Igaraçu do Tietê 
5900,26/07/2022,São Joaquim,MUNICIPAL,Padroeiro do município,SP,Igaraçu do Tietê 
5901,19/10/2022,Aniversário do município,MUNICIPAL,,SP,Igaraçu do Tietê 
5902,22/05/2022,Feriado Municipal,MUNICIPAL,,SP,Igarapava 
5903,15/08/2022,Feriado Municipal,MUNICIPAL,,SP,Igarapava 
5904,05/12/2022,Feriado Municipal,MUNICIPAL,,SP,Igaratá 
5905,06/01/2022,Feriado Municipal,MUNICIPAL,,SP,Iguape 
5906,05/08/2022,Feriado Municipal,MUNICIPAL,,SP,Iguape 
5907,06/08/2022,Feriado Municipal,MUNICIPAL,,SP,Iguape 
5908,03/12/2022,Feriado Municipal,MUNICIPAL,,SP,Iguape 
5909,15/04/2022,Sexta-feira da Paixão,MUNICIPAL,Sexta-feira da Paixão,SP,Ilha Comprida 
5910,16/06/2022,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Ilha Comprida 
5911,27/10/2022,Emancipação do município,MUNICIPAL,Comemoração da Emancipação Política Administrativa do Município,SP,Ilha Comprida 
5912,08/12/2022,Imaculada Conceição,MUNICIPAL,Padroeira do Município,SP,Ilha Comprida 
5913,04/10/2022,S. Francisco de Assis,MUNICIPAL,"Dia de São Francisco de Assis, conforme lei Nº 787, de 27 de Setembro de 2001",SP,Ilha Solteira 
5914,20/11/2022,Consciência Negra,MUNICIPAL,"Dia da Consciência Negra, conforme lei Nº 1987, de 13 de Novembro de 2012",SP,Ilha Solteira 
5915,02/02/2022,Feriado Municipal,MUNICIPAL,,SP,Ilhabela 
5916,15/04/2022,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Ilhabela 
5917,16/06/2022,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Ilhabela 
5918,03/09/2022,Feriado Municipal,MUNICIPAL,,SP,Ilhabela 
5919,20/11/2022,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 451, de 2007",SP,Ilhabela 
5920,02/02/2022,Feriado Municipal,MUNICIPAL,,SP,Indaiatuba 
5921,17/03/2022,Feriado Municipal,MUNICIPAL,,SP,Indiana 
5922,12/05/2022,Feriado Municipal,MUNICIPAL,,SP,Indiaporã 
5923,24/06/2022,Feriado Municipal,MUNICIPAL,,SP,Indiaporã 
5924,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Indiaporã 
5925,22/08/2022,Feriado Municipal,MUNICIPAL,,SP,Inúbia Paulista 
5926,06/08/2022,Feriado Municipal,MUNICIPAL,,SP,Ipaussu 
5927,20/09/2022,Feriado Municipal,MUNICIPAL,,SP,Ipaussu 
5928,21/03/2022,Feriado Municipal,MUNICIPAL,,SP,Iperó 
5929,13/06/2022,Dia de Santo Antônio,MUNICIPAL,,SP,Iperó 
5930,21/03/2022,Feriado Municipal,MUNICIPAL,,SP,Ipeúna 
5931,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Ipeúna 
5932,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Ipeúna 
5933,12/01/2022,Feriado Municipal,MUNICIPAL,,SP,Iporanga 
5934,26/07/2022,Feriado Municipal,MUNICIPAL,,SP,Iporanga 
5935,31/12/2022,Feriado Municipal,MUNICIPAL,,SP,Iporanga 
5936,26/03/2022,Feriado Municipal,MUNICIPAL,,SP,Ipuã 
5937,26/07/2022,Feriado Municipal,MUNICIPAL,,SP,Ipuã 
5938,03/05/2022,Feriado Municipal,MUNICIPAL,,SP,Iracemápolis 
5939,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Iracemápolis 
5940,16/07/2022,Feriado Municipal,MUNICIPAL,,SP,Irapuã 
5941,01/11/2022,Feriado Municipal,MUNICIPAL,,SP,Irapuã 
5942,30/11/2022,Feriado Municipal,MUNICIPAL,,SP,Irapuã 
5943,03/01/2022,Feriado Municipal,MUNICIPAL,,SP,Irapuru 
5944,06/05/2022,Feriado Municipal,MUNICIPAL,,SP,Irapuru 
5945,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Irapuru 
5946,25/04/2022,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Itabera,SP,Itaberá 
5947,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Itaberá 
5948,13/06/2022,Dia de Santo Antônio,MUNICIPAL,,SP,Itaí 
5949,31/08/2022,Feriado Municipal,MUNICIPAL,,SP,Itaí 
5950,19/03/2022,São José,MUNICIPAL,Dia de São José,SP,Itajobi 
5951,04/04/2022,Feriado Municipal,MUNICIPAL,,SP,Itajobi 
5952,20/01/2022,Feriado Municipal,MUNICIPAL,,SP,Itaju 
5953,15/08/2022,Feriado Municipal,MUNICIPAL,,SP,Itaju 
5954,22/04/2022,Feriado Municipal,MUNICIPAL,,SP,Itanhaém 
5955,09/06/2022,Feriado Municipal,MUNICIPAL,,SP,Itanhaém 
5956,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Itanhaém 
5957,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Itanhaém 
5958,08/05/2022,Feriado Municipal,MUNICIPAL,,SP,Itapecerica da Serra 
5959,20/11/2022,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1713, de 2008",SP,Itapecerica da Serra 
5960,05/11/2022,Feriado Municipal,MUNICIPAL,,SP,Itapetininga 
5961,26/07/2022,Feriado Municipal,MUNICIPAL,,SP,Itapeva 
5962,20/09/2022,Feriado Municipal,MUNICIPAL,,SP,Itapeva 
5963,18/02/2022,Feriado Municipal,MUNICIPAL,,SP,Itapevi 
5964,20/11/2022,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1699, de 8.12.2004",SP,Itapevi 
5965,13/05/2022,Feriado Municipal,MUNICIPAL,,SP,Itapira 
5966,08/09/2022,Feriado Municipal,MUNICIPAL,,SP,Itapira 
5967,15/08/2022,Divino Espírito Santo,MUNICIPAL,Dia do Padroeiro,SP,Itápolis 
5968,20/10/2022,Aniversário da cidade,MUNICIPAL,Emancipação política de Itápolis,SP,Itápolis 
5969,06/03/2022,Feriado Municipal,MUNICIPAL,,SP,Itaporanga 
5970,24/06/2022,Feriado Municipal,MUNICIPAL,,SP,Itaporanga 
5971,21/08/2022,Feriado Municipal,MUNICIPAL,,SP,Itaporanga 
5972,13/06/2022,Dia de Santo Antônio,MUNICIPAL,,SP,Itapuí 
5973,11/09/2022,Feriado Municipal,MUNICIPAL,,SP,Itapuí 
5974,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Itapuí 
5975,21/03/2022,Feriado Municipal,MUNICIPAL,,SP,Itapura 
5976,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Itapura 
5977,15/04/2022,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feria Santa, feriado municipal",SP,Itaquaquecetuba 
5978,16/06/2022,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Itaquaquecetuba 
5979,08/09/2022,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade,SP,Itaquaquecetuba 
5980,20/11/2022,Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Itaquaquecetuba 
5981,29/06/2022,Feriado Municipal,MUNICIPAL,,SP,Itararé 
5982,28/08/2022,Feriado Municipal,MUNICIPAL,,SP,Itararé 
5983,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Itararé 
5984,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Itararé 
5985,09/04/2022,Feriado Municipal,MUNICIPAL,,SP,Itariri 
5986,08/09/2022,Feriado Municipal,MUNICIPAL,,SP,Itariri 
5987,08/09/2022,Feriado Municipal,MUNICIPAL,,SP,Itatiba 
5988,20/11/2022,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 3951, de 1997",SP,Itatiba 
5989,15/04/2022,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Itatinga 
5990,16/06/2022,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Itatinga 
5991,24/07/2022,Aniversário da Cidade,MUNICIPAL,Aniversário de Itatinga,SP,Itatinga 
5992,02/11/2022,Finados,MUNICIPAL,Finados,SP,Itatinga 
5993,25/03/2022,Feriado Municipal,MUNICIPAL,,SP,Itirapina 
5994,13/06/2022,Dia de Santo Antônio,MUNICIPAL,,SP,Itirapina 
5995,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Itirapina 
5996,27/03/2022,Feriado Municipal,MUNICIPAL,,SP,Itirapuã 
5997,27/08/2022,Feriado Municipal,MUNICIPAL,,SP,Itobi 
5998,15/09/2022,Feriado Municipal,MUNICIPAL,,SP,Itobi 
5999,01/11/2022,Feriado Municipal,MUNICIPAL,,SP,Itobi 
6000,02/02/2022,Feriado Municipal,MUNICIPAL,,SP,Itu 
6001,20/11/2022,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 624, de 2005",SP,Itu 
6002,20/01/2022,São Sebastião,MUNICIPAL,"Dia de São Sebastião, padroeiro da Cidade. Lei nº 262/80",SP,Itupeva 
6003,15/04/2022,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa. Lei nº 262/80,SP,Itupeva 
6004,16/06/2022,Corpus Christi,MUNICIPAL,Corpus Christi. Lei nº 262/80,SP,Itupeva 
6005,20/11/2022,Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Itupeva 
6006,10/03/2022,Feriado Municipal,MUNICIPAL,,SP,Ituverava 
6007,16/07/2022,Feriado Municipal,MUNICIPAL,,SP,Ituverava 
6008,18/03/2022,Feriado Municipal,MUNICIPAL,,SP,Jaborandi 
6009,29/09/2022,Feriado Municipal,MUNICIPAL,,SP,Jaborandi 
6010,16/07/2022,Feriado Municipal,MUNICIPAL,,SP,Jaboticabal 
6011,03/04/2022,Feriado Municipal,MUNICIPAL,,SP,Jacareí 
6012,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Jacareí 
6013,04/04/2022,Feriado Municipal,MUNICIPAL,,SP,Jaci 
6014,25/09/2022,Feriado Municipal,MUNICIPAL,,SP,Jaci 
6015,23/06/2022,Feriado Municipal,MUNICIPAL,,SP,Jacupiranga 
6016,29/06/2022,Feriado Municipal,MUNICIPAL,,SP,Jacupiranga 
6017,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Jacupiranga 
6018,12/09/2022,Feriado Municipal,MUNICIPAL,,SP,Jaguariúna 
6019,20/11/2022,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 1567 de 03 12 2004,SP,Jaguariúna 
6020,15/04/2022,Feriado Municipal,MUNICIPAL,,SP,Jales 
6021,15/08/2022,Feriado Municipal,MUNICIPAL,,SP,Jales 
6022,30/03/2022,Feriado Municipal,MUNICIPAL,,SP,Jambeiro 
6023,15/09/2022,Feriado Municipal,MUNICIPAL,,SP,Jambeiro 
6024,20/11/2022,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1.399, de 20 de março de 2009",SP,Jambeiro 
6025,20/11/2022,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1713, de maio de 2008",SP,Jandira 
6026,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Jandira 
6027,29/06/2022,Feriado Municipal,MUNICIPAL,,SP,Jardinópolis 
6028,27/07/2022,Feriado Municipal,MUNICIPAL,,SP,Jardinópolis 
6029,06/08/2022,Feriado Municipal,MUNICIPAL,,SP,Jardinópolis 
6030,17/04/2022,Feriado Municipal,MUNICIPAL,,SP,Jarinu 
6031,16/07/2022,Feriado Municipal,MUNICIPAL,,SP,Jarinu 
6032,20/11/2022,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1760, de 12.03.2008",SP,Jarinu 
6033,15/08/2022,Aniversário da Cidade,MUNICIPAL,Aniversário do município,SP,Jaú 
6034,20/11/2022,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 4316, de 2009",SP,Jaú 
6035,20/01/2022,Feriado Municipal,MUNICIPAL,,SP,Jeriquara 
6036,07/04/2022,Feriado Municipal,MUNICIPAL,,SP,Jeriquara 
6037,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Jeriquara 
6038,24/06/2022,Feriado Municipal,MUNICIPAL,,SP,Joanópolis 
6039,17/08/2022,Feriado Municipal,MUNICIPAL,,SP,Joanópolis 
6040,19/03/2022,São José,MUNICIPAL,Dia de São José,SP,João Ramalho 
6041,24/06/2022,Feriado Municipal,MUNICIPAL,,SP,João Ramalho 
6042,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,João Ramalho 
6043,24/06/2022,Feriado Municipal,MUNICIPAL,,SP,José Bonifácio 
6044,15/09/2022,Feriado Municipal,MUNICIPAL,,SP,José Bonifácio 
6045,21/02/2022,Feriado Municipal,MUNICIPAL,,SP,Júlio Mesquita 
6046,21/05/2022,Feriado Municipal,MUNICIPAL,,SP,Jumirim 
6047,06/08/2022,Feriado Municipal,MUNICIPAL,,SP,Jumirim 
6048,15/08/2022,Feriado Municipal,MUNICIPAL,,SP,Jundiaí 
6049,20/11/2022,Dia da Consciência Negra,MUNICIPAL,,SP,Jundiaí 
6050,13/06/2022,Dia de Santo Antônio,MUNICIPAL,,SP,Junqueirópolis 
6051,10/04/2022,Feriado Municipal,MUNICIPAL,,SP,Juquiá 
6052,13/06/2022,Dia de Santo Antônio,MUNICIPAL,,SP,Juquiá 
6053,28/03/2022,Feriado Municipal,MUNICIPAL,,SP,Juquitiba 
6054,15/09/2022,Feriado Municipal,MUNICIPAL,,SP,Juquitiba 
6055,20/11/2022,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 1498 DE 08 de novembro de 2007,SP,Juquitiba 
6056,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Lagoinha 
6057,23/12/2022,Feriado Municipal,MUNICIPAL,,SP,Lagoinha 
6058,24/06/2022,Feriado Municipal,MUNICIPAL,,SP,Laranjal Paulista 
6059,10/10/2022,Aniversário do Município,MUNICIPAL,,SP,Laranjal Paulista 
6060,08/12/2022,Feriado Municipal,MUNICIPAL,,SP,Lavínia 
6061,20/01/2022,Feriado Municipal,MUNICIPAL,,SP,Lavrinhas 
6062,27/06/2022,Feriado Municipal,MUNICIPAL,,SP,Lavrinhas 
6063,29/08/2022,Feriado Municipal,MUNICIPAL,,SP,Leme 
6064,20/11/2022,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 2780, de 2003",SP,Leme 
6065,28/04/2022,Feriado Municipal,MUNICIPAL,,SP,Lençóis Paulista 
6066,15/09/2022,Feriado Municipal,MUNICIPAL,,SP,Lençóis Paulista 
6067,15/09/2022,Feriado Municipal,MUNICIPAL,,SP,Limeira 
6068,20/11/2022,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 2780, de 2003",SP,Limeira 
6069,21/03/2022,Feriado Municipal,MUNICIPAL,,SP,Lindóia 
6070,08/09/2022,Feriado Municipal,MUNICIPAL,,SP,Lindóia 
6071,13/06/2022,Dia de Santo Antônio,MUNICIPAL,,SP,Lins 
